date,open,high,low,close,volume
1580414400000,9491.2500,9564.6900,9450.6700,9498.3800,57.05870500
1580428800000,9493.5000,9518.0000,9385.5500,9423.0900,33.63836100
1580443200000,9415.0500,9430.9100,9300.0000,9354.1000,41.14683200
1580457600000,9351.2200,9388.6100,9256.8500,9306.1200,21.13527000
1580472000000,9306.1200,9315.8000,9196.3300,9315.8000,43.68457700
1580486400000,9313.9500,9338.7800,9241.1400,9284.9600,27.99338700
1580500800000,9288.1100,9413.7800,9286.9300,9333.4800,39.80707700
1580515200000,9354.1000,9451.8800,9330.7600,9411.0900,24.30207400
1580529600000,9411.0900,9434.1300,9370.9800,9419.7500,16.21584900
1580544000000,9413.9700,9413.9700,9324.3800,9328.8500,10.85629000
1580558400000,9346.7700,9361.9200,9291.0700,9324.6300,17.51055600
1580572800000,9324.5400,9412.4400,9316.4600,9352.6600,15.21555600
1580587200000,9344.5300,9404.7200,9344.5300,9382.0200,17.44789100
1580601600000,9377.7200,9377.7500,9240.0000,9258.3200,37.82330700
1580616000000,9258.5000,9380.0000,9150.0000,9370.2100,59.20676200
1580630400000,9362.3700,9447.5100,9345.0800,9428.4300,17.02585100
1580644800000,9436.9800,9473.1300,9374.1200,9452.3200,43.71939900
1580659200000,9452.3200,9456.6800,9400.0000,9440.0000,15.18061400
1580673600000,9440.0000,9450.0000,9312.0800,9326.4500,29.65758500
1580688000000,9321.6500,9620.0000,9280.3200,9370.0000,118.32050300
1580702400000,9370.0000,9410.9900,9336.0800,9351.8200,21.15730800
1580716800000,9344.7300,9377.5200,9290.0000,9327.2200,24.34747700
1580731200000,9327.2000,9351.5900,9260.0000,9261.7400,37.12030300
1580745600000,9261.7400,9317.7800,9218.1600,9297.6000,54.04541500
1580760000000,9302.0000,9330.0000,9236.1200,9284.6300,23.12495400
1580774400000,9281.2400,9350.0000,9250.0500,9273.3800,35.48627200
1580788800000,9273.3800,9320.0000,9206.1200,9255.4400,55.46337100
1580803200000,9255.4400,9279.0100,9084.2900,9176.5500,72.21876600
1580817600000,9164.3100,9215.9000,9080.2400,9184.5100,39.79993300
1580832000000,9193.1600,9221.6600,9148.7100,9159.5800,39.10800900
1580846400000,9153.4600,9188.4500,9126.0000,9167.2200,34.87352600
1580860800000,9168.5000,9219.5200,9151.2900,9207.8800,31.36233400
1580875200000,9207.8800,9273.6700,9190.7300,9245.3000,42.53928800
1580889600000,9245.3000,9400.7400,9213.5400,9396.8500,39.85391300
1580904000000,9396.8500,9493.1500,9396.8500,9472.5400,48.80806400
1580918400000,9472.5400,9764.2300,9468.1400,9660.0000,181.04347100
1580932800000,9660.0000,9726.9900,9572.3900,9618.1600,62.15341000
1580947200000,9622.0700,9633.8100,9523.0000,9620.8500,57.01671800
1580961600000,9635.9100,9677.3500,9590.2500,9611.2600,18.55790300
1580976000000,9616.9300,9691.9800,9585.0600,9683.7300,8.24756100
1580990400000,9683.4500,9857.4400,9642.3700,9780.5100,84.02886900
1581004800000,9793.0400,9826.7600,9701.7600,9734.6600,32.63003300
1581019200000,9735.0900,9778.1200,9650.0000,9751.9700,33.14988300
1581033600000,9759.8900,9836.1100,9749.7800,9762.9000,55.72100600
1581048000000,9771.4000,9804.8700,9721.6800,9777.1500,23.59850600
1581062400000,9783.0400,9870.0000,9751.1100,9788.4300,30.32011600
1581076800000,9808.4200,9825.0000,9716.9900,9786.2700,42.72483700
1581091200000,9788.9900,9822.2600,9739.0000,9760.3300,38.04022700
1581105600000,9759.6900,9825.0000,9716.9900,9808.5900,56.05657900
1581120000000,9806.2800,9814.2600,9654.5900,9708.0000,56.81929600
1581134400000,9708.0000,9792.4900,9696.8200,9756.4000,22.15919700
1581148800000,9762.0100,9845.7000,9762.0100,9809.2800,16.40166800
1581163200000,9815.7600,9880.9000,9750.0000,9838.6400,40.27969100
1581177600000,9842.2800,9892.8800,9824.0000,9862.7100,82.90870700
1581192000000,9864.2300,9950.0000,9847.0000,9902.6400,70.49159800
1581206400000,9902.6400,10059.0000,9891.3500,10051.9200,147.98839900
1581220800000,10051.9200,10171.7200,10027.5500,10137.1200,135.14939000
1581235200000,10136.0000,10154.1800,10057.6300,10109.1200,24.95719300
1581249600000,10116.0500,10149.8000,10000.0000,10110.0000,30.81097300
1581264000000,10107.0000,10124.3900,10042.5200,10080.7800,39.74221000
1581278400000,10077.1400,10174.7500,10055.7300,10174.7500,36.06732100
1581292800000,10161.0300,10200.0000,10060.3400,10089.7900,73.30080400
1581307200000,10089.7900,10102.6300,9800.0000,9980.5800,76.78482300
1581321600000,9981.0000,9983.4300,9777.0000,9809.2200,45.14099600
1581336000000,9806.9400,9924.2700,9775.0000,9859.0100,29.47677800
1581350400000,9878.1200,9897.4500,9786.9700,9826.2700,28.86417100
1581364800000,9834.8100,9889.4000,9810.4600,9854.8500,18.56548400
1581379200000,9854.8500,9859.7100,9700.0000,9726.1800,69.78287600
1581393600000,9720.0000,9779.0000,9707.7800,9738.5100,12.44877900
1581408000000,9734.1400,9818.9600,9730.7700,9810.3500,13.83064300
1581422400000,9805.4400,10215.3900,9803.5700,10206.2600,85.75480100
1581436800000,10202.5500,10388.4300,10202.5500,10294.0000,129.04048800
1581451200000,10294.0000,10300.0000,10214.9500,10272.2600,38.69472200
1581465600000,10272.9100,10356.4700,10271.7300,10299.0000,46.37083900
1581480000000,10299.0000,10540.3900,10298.0400,10381.0200,41.51137100
1581494400000,10389.9900,10389.9900,10254.3600,10357.1600,24.19958200
1581508800000,10351.2500,10439.6800,10275.8900,10362.9700,41.90390400
1581523200000,10340.6400,10395.5400,10328.0000,10336.8400,25.51732300
1581537600000,10339.7900,10439.6200,10336.6500,10350.7500,47.90485200
1581552000000,10341.2700,10468.7200,10336.2600,10402.0000,76.38904000
1581566400000,10402.0000,10515.6700,10345.7700,10345.7700,34.33789700
1581580800000,10349.7100,10384.3600,10099.9900,10150.1100,104.73277700
1581595200000,10150.1000,10505.1400,10108.6200,10264.3600,115.59223000
1581609600000,10273.4700,10300.5800,10138.0600,10254.0000,88.73261300
1581624000000,10251.2000,10263.1100,10169.8100,10235.7900,58.39730000
1581638400000,10232.1600,10293.3800,10157.5000,10252.8000,77.57815400
1581652800000,10267.7000,10282.3900,10100.0000,10106.2200,30.14283900
1581667200000,10107.9300,10282.3900,10100.0000,10255.0000,20.48328200
1581681600000,10270.0000,10346.9900,10223.6600,10259.1000,34.27729800
1581696000000,10262.7600,10385.1400,10253.7900,10360.4900,29.54943800
1581710400000,10360.0100,10393.0400,10310.0000,10365.7300,33.75816700
1581724800000,10367.9100,10396.4700,10232.5400,10283.5400,40.71713800
1581739200000,10279.4300,10294.0800,10201.3700,10226.0000,22.83919400
1581753600000,10227.9700,10284.3700,10223.5400,10234.2500,4.80676000
1581768000000,10220.9000,10260.0800,9800.0000,9987.9900,49.23805300
1581782400000,9987.9900,10085.2900,9815.5900,9890.0500,130.09292700
1581796800000,9891.2500,9956.0000,9876.0000,9904.4200,25.72421200
1581811200000,9911.3300,10053.0100,9860.0600,10005.5700,36.94672000
1581825600000,10005.5700,10032.1700,9946.0000,9974.9100,17.88938000
1581840000000,9965.5400,10023.4000,9916.8600,9921.3900,10.15562900
1581854400000,9923.2600,9983.6600,9837.8600,9873.6900,48.90597700
1581868800000,9873.6600,9926.4000,9635.0000,9759.7700,113.93114200
1581883200000,9754.2700,10009.0000,9743.5000,9929.6200,55.27926300
1581897600000,9929.4700,9968.5900,9784.8500,9822.9200,38.32642300
1581912000000,9822.4400,9840.1100,9724.4900,9753.7800,66.42200700
1581926400000,9753.7800,9839.1700,9586.7800,9624.3700,71.09083400
1581940800000,9624.3700,9685.8800,9463.6700,9649.0500,65.32330100
1581955200000,9652.6300,9735.7600,9600.0000,9681.7300,51.27093700
1581969600000,9683.9800,9715.0000,9620.5000,9702.4900,32.77095800
1581984000000,9711.6700,9762.2400,9635.9600,9732.1300,30.04801000
1581998400000,9732.1300,9819.0000,9732.1300,9804.0200,34.65576400
1582012800000,9800.1200,9800.1200,9658.0100,9715.2900,26.84757600
1582027200000,9716.2000,9884.5900,9608.6700,9856.9900,73.30864700
1582041600000,9860.0000,10075.0000,9843.9000,10059.2000,84.25838900
1582056000000,10065.0000,10272.9900,10055.9100,10180.0000,98.83851000
1582070400000,10193.8300,10205.9400,10111.6500,10168.4200,28.47188100
1582084800000,10171.7600,10178.2100,10057.0800,10080.0000,32.76172100
1582099200000,10072.9400,10245.0000,10040.8800,10232.9300,25.91443800
1582113600000,10245.1200,10260.7500,10070.1200,10137.7400,54.85336800
1582128000000,10128.0500,10300.0000,10118.1900,10162.5000,81.08312900
1582142400000,10162.4900,10176.0100,9350.0000,9599.7200,294.96343800
1582156800000,9595.7500,9655.1800,9490.7900,9571.2400,51.37878500
1582171200000,9564.8000,9625.5500,9533.5700,9609.0100,12.80518900
1582185600000,9597.6500,9645.3900,9535.7800,9577.8600,81.17758100
1582200000000,9579.9400,9626.4000,9521.5600,9578.0000,35.63296300
1582214400000,9578.0000,9706.6400,9373.8900,9561.4200,88.68963700
1582228800000,9561.4100,9667.0000,9542.4200,9607.0800,24.61640200
1582243200000,9607.0100,9741.8400,9575.9200,9712.5700,40.07953200
1582257600000,9724.0200,9744.6300,9661.7300,9685.0000,17.52005200
1582272000000,9684.4600,9722.8600,9624.1700,9708.7100,16.82083300
1582286400000,9707.1700,9773.0400,9672.9000,9732.6600,27.89660900
1582300800000,9735.5000,9755.9400,9677.7600,9684.3300,20.17868800
1582315200000,9681.4400,9738.6400,9580.0000,9697.3500,69.55728800
1582329600000,9690.5000,9723.1200,9652.0400,9678.4900,13.54008500
1582344000000,9660.6300,9671.1700,9563.6700,9607.2400,55.25613200
1582358400000,9604.8200,9670.8700,9603.5600,9647.1000,12.77781600
1582372800000,9655.0900,9682.0300,9626.7400,9644.8500,12.50324000
1582387200000,9643.1700,9697.5900,9620.1400,9690.4100,29.74861400
1582401600000,9690.4100,9713.2800,9662.4200,9671.6700,20.19716000
1582416000000,9665.4400,9814.1600,9665.4400,9807.6800,26.51061300
1582430400000,9813.5600,9952.9500,9813.5600,9910.8800,85.53878300
1582444800000,9914.7700,10028.5000,9850.0000,9858.5900,43.55358600
1582459200000,9858.8900,9929.5500,9848.0700,9887.4200,11.55599500
1582473600000,9889.8200,9923.7000,9881.1400,9911.8300,25.21815100
1582488000000,9901.9400,10000.2600,9871.5300,9975.7100,38.27802800
1582502400000,9973.5300,10026.3200,9599.0000,9770.2000,120.74643200
1582516800000,9770.5800,9771.7800,9677.7900,9750.3100,42.46180600
1582531200000,9748.8900,9823.7000,9705.1000,9823.6900,27.05257300
1582545600000,9811.2900,9842.4000,9677.0100,9711.4700,37.18762200
1582560000000,9702.2900,9737.6000,9491.4700,9593.2800,89.20685700
1582574400000,9590.2200,9667.6000,9555.0100,9660.2000,64.55031300
1582588800000,9668.0500,9669.0000,9574.1700,9575.4400,29.53188400
1582603200000,9573.1800,9598.2100,9491.3000,9527.4900,30.70817800
1582617600000,9515.5100,9651.2900,9498.3800,9643.1100,13.90396100
1582632000000,9646.0200,9670.0900,9356.5100,9368.6700,84.40352900
1582646400000,9380.9700,9446.4200,9272.8900,9345.2500,54.66219600
1582660800000,9348.6800,9418.1400,9250.0000,9312.6300,49.58423200
1582675200000,9305.1500,9362.5700,9101.0100,9150.0000,91.62949800
1582689600000,9141.0600,9213.5200,9101.0100,9134.3900,50.44963600
1582704000000,9121.2800,9209.2300,9087.0900,9138.2200,32.90271700
1582718400000,9147.6800,9272.0800,8960.0100,8980.0000,120.88401000
1582732800000,8972.4200,9004.3700,8644.0700,8824.6900,187.76667000
1582747200000,8817.8800,8850.3200,8709.9300,8787.1100,61.07651200
1582761600000,8774.7300,8780.8400,8522.1300,8732.9800,139.39840700
1582776000000,8736.6000,8818.0000,8670.2000,8811.3100,41.26102000
1582790400000,8811.2500,8851.0500,8736.5900,8802.4400,33.38739300
1582804800000,8820.5900,8934.1600,8744.7800,8849.7200,107.55314900
1582819200000,8850.7000,8974.9700,8850.7000,8900.1100,76.91361100
1582833600000,8907.6800,8914.0500,8677.1100,8810.9400,80.79882100
1582848000000,8820.9200,8900.0000,8788.7800,8847.1300,49.36081400
1582862400000,8832.0600,8859.6200,8701.2200,8724.1900,44.61920300
1582876800000,8726.9200,8777.9400,8539.8300,8576.4000,71.37014500
1582891200000,8591.4900,8716.9400,8431.8700,8711.3400,124.82977200
1582905600000,8708.6600,8727.6600,8479.2400,8558.8200,96.75302800
1582920000000,8565.6400,8807.4400,8564.2200,8706.1700,117.23964500
1582934400000,8704.6000,8781.1700,8671.9600,8723.3600,31.30497100
1582948800000,8730.4400,8801.0600,8715.0500,8760.8600,47.95894400
1582963200000,8770.8500,8774.1000,8624.1600,8704.4200,14.13878100
1582977600000,8704.9200,8704.9200,8581.8300,8660.0600,38.90412300
1582992000000,8664.3700,8678.3400,8602.7200,8675.6900,28.31624500
1583006400000,8665.2300,8672.8700,8523.2900,8523.2900,39.93868500
1583020800000,8522.7400,8672.6700,8514.6000,8613.9400,50.98775900
1583035200000,8623.4300,8623.4300,8521.0700,8550.5400,16.11672000
1583049600000,8541.6600,8646.1300,8522.4700,8639.9200,25.77077800
1583064000000,8650.1700,8763.8100,8542.8600,8542.8600,46.68367000
1583078400000,8549.4400,8572.8500,8409.0000,8533.7000,88.59190500
1583092800000,8542.2100,8577.7100,8467.1000,8531.9000,28.07211800
1583107200000,8516.5800,8645.3700,8483.8700,8600.6000,41.61480300
1583121600000,8600.0800,8690.0000,8598.3300,8619.7800,17.24355800
1583136000000,8620.2800,8768.9600,8620.2800,8747.3000,16.81772300
1583150400000,8761.9900,8881.0500,8715.9900,8827.7400,62.11881200
1583164800000,8831.9800,8915.0000,8822.3200,8883.6100,84.29485100
1583179200000,8883.9600,8970.1100,8856.5700,8910.5100,41.53130600
1583193600000,8915.0000,8917.7000,8816.8500,8888.0000,34.41653200
1583208000000,8865.4800,8871.9400,8751.0000,8760.4900,24.00416900
1583222400000,8751.0000,8878.4500,8743.2600,8878.4500,13.61131000
1583236800000,8878.4500,8909.8600,8679.9600,8745.9300,97.41961000
1583251200000,8759.0000,8780.1200,8657.0000,8717.7800,45.60024900
1583265600000,8712.1800,8792.1200,8685.2100,8758.8900,40.35005100
1583280000000,8760.5100,8830.0000,8727.0300,8788.8400,47.29629500
1583294400000,8788.8400,8845.1500,8781.8900,8815.6600,30.27991000
1583308800000,8815.8200,8831.0500,8700.0100,8723.8900,27.76850600
1583323200000,8721.0300,8785.8800,8669.4900,8703.7100,44.12126600
1583337600000,8705.4700,8751.2000,8677.0500,8740.4700,27.00921300
1583352000000,8732.8600,8766.3600,8695.0400,8755.3900,29.73759000
1583366400000,8757.2100,8953.8400,8757.2100,8883.9300,79.67925800
1583380800000,8890.6200,8950.0000,8875.1000,8907.2200,24.54462700
1583395200000,8917.0200,9125.4300,8904.5200,9102.4000,48.42498200
1583409600000,9112.0000,9145.6600,9028.5900,9099.0000,47.90738700
1583424000000,9099.4300,9157.6500,9074.8700,9157.6500,55.70291400
1583438400000,9157.2800,9165.2000,9046.7500,9075.8500,54.62153000
1583452800000,9062.7800,9091.1500,8994.7200,9046.0500,37.16907200
1583467200000,9047.0800,9141.8000,9025.7400,9110.8900,17.60301300
1583481600000,9110.9300,9180.4000,9082.9700,9143.5400,30.35782400
1583496000000,9135.0000,9139.8900,9025.7400,9025.7400,39.39058100
1583510400000,9024.1900,9118.2800,9022.8300,9102.9200,30.81749300
1583524800000,9102.9200,9165.6800,9086.8200,9165.6800,47.11349800
1583539200000,9158.7600,9167.0300,9097.1900,9112.0900,43.13454600
1583553600000,9107.7800,9124.7000,9070.4200,9107.2600,16.24353400
1583568000000,9102.7500,9138.8800,9091.4300,9115.5100,14.46299100
1583582400000,9117.3800,9155.0000,9090.8500,9128.9800,15.95537400
1583596800000,9126.3600,9225.0000,8860.0800,8902.4400,129.85404100
1583611200000,8902.4300,8930.3900,8871.8900,8895.3100,19.49160900
1583625600000,8899.7200,8899.7200,8713.2200,8756.0900,50.82387600
1583640000000,8751.1100,8761.4400,8719.4500,8750.8000,11.74389200
1583654400000,8750.0000,8762.4700,8692.3000,8761.4100,14.83352500
1583668800000,8757.1000,8757.7700,8338.7000,8408.1700,105.04237300
1583683200000,8405.0900,8405.0900,8170.9500,8302.9000,140.73146000
1583697600000,8293.9400,8317.6400,8005.6800,8034.9100,93.73619400
1583712000000,8039.7300,8184.8000,8002.2800,8070.0000,76.62964400
1583726400000,8069.9700,8069.9700,7680.3400,7915.2400,161.88958300
1583740800000,7919.6100,7988.6900,7769.2700,7800.8500,31.52569500
1583755200000,7813.4000,7916.5200,7634.0900,7756.7800,145.73493400
1583769600000,7756.2000,7885.3900,7692.5700,7842.9400,64.20739700
1583784000000,7840.5500,7937.3100,7797.6600,7930.0000,83.67517100
1583798400000,7942.0200,7966.9300,7846.8600,7903.8000,49.16578500
1583812800000,7914.3200,7950.0000,7868.8700,7896.4300,13.32301700
1583827200000,7901.2600,8113.7900,7873.8300,8069.2000,33.05680200
1583841600000,8069.2300,8149.0000,7736.4300,7767.7100,139.26461500
1583856000000,7764.8800,7984.9800,7740.1600,7973.7800,95.54047600
1583870400000,7984.9000,8038.1700,7872.2200,7883.3000,81.61593000
1583884800000,7879.2400,7962.6200,7866.7700,7925.3300,32.14243400
1583899200000,7934.0600,7944.6100,7826.0400,7863.3200,23.39739900
1583913600000,7866.4300,7920.5800,7767.0000,7834.8000,42.32643200
1583928000000,7840.1600,7897.5500,7743.4100,7779.4200,53.50347500
1583942400000,7779.4300,7845.9800,7592.7800,7837.5700,153.45641300
1583956800000,7847.3300,7988.4400,7809.3100,7938.4200,57.90968600
1583971200000,7946.8700,7962.5200,7588.3900,7663.2400,143.46767700
1583985600000,7640.9200,7644.5100,7350.0000,7385.7400,179.81802200
1584000000000,7386.1600,7460.7800,5800.0000,6065.0900,824.48145200
1584014400000,6065.0900,6397.5300,5727.8500,6125.4700,547.52445800
1584028800000,6131.3100,6229.0200,5949.5900,6015.1700,309.83380400
1584043200000,6027.4000,6045.2300,4502.1400,4891.9300,968.98655300
1584057600000,4844.2800,5546.9800,3828.6200,5188.8600,1049.15835000
1584072000000,5197.8700,5455.0000,4707.5000,5422.0600,172.61468200
1584086400000,5419.6600,5726.6200,5124.8300,5421.6200,115.03336700
1584100800000,5420.1600,5969.0000,4950.8400,5272.0100,289.86834900
1584115200000,5225.0000,5540.3900,4860.0000,5444.2200,205.13724100
1584129600000,5450.0000,5780.2600,5295.4700,5610.8100,138.54168300
1584144000000,5622.8800,5665.8800,5378.1200,5635.0000,120.06867300
1584158400000,5610.9300,5610.9300,5412.9100,5506.0800,35.13697200
1584172800000,5512.3200,5523.5000,5215.0000,5499.8500,93.68378100
1584187200000,5470.0000,5470.0000,5287.3600,5325.6800,55.25156300
1584201600000,5315.0000,5519.7800,5264.7100,5379.2500,54.84883100
1584216000000,5379.0100,5439.3900,5048.0000,5170.6000,89.82973000
1584230400000,5156.6200,5260.0000,5118.5900,5170.4600,51.33475400
1584244800000,5169.6900,5314.0000,5169.6900,5257.1400,23.73906600
1584259200000,5247.4000,5493.9100,5221.1800,5433.9300,65.62258800
1584273600000,5425.0000,5581.6300,5180.0100,5317.6800,38.95816700
1584288000000,5320.0000,5378.4700,5252.3100,5300.8100,48.69781100
1584302400000,5305.4700,5967.0000,5160.0000,5361.5400,486.00124200
1584316800000,5340.0000,5345.2700,5159.0000,5269.7700,89.40398500
1584331200000,5244.0200,5294.6600,4782.0900,4782.0900,257.30986300
1584345600000,4818.7600,4925.0000,4400.0000,4581.4900,175.32986500
1584360000000,4566.6100,5170.6800,4489.0200,5170.6800,257.30856500
1584374400000,5170.6700,5208.7600,4835.0100,4940.0000,157.02644500
1584388800000,4947.7300,5050.0000,4826.1500,5020.0000,145.89043000
1584403200000,5069.8200,5422.9100,4950.0000,5349.4400,236.58750000
1584417600000,5335.2200,5425.0000,5226.4400,5366.9700,50.03226400
1584432000000,5378.3100,5467.0500,5186.2400,5295.3800,47.40706600
1584446400000,5275.1700,5393.9600,5079.2400,5393.9600,97.38273100
1584460800000,5396.3600,5500.0000,5302.2800,5378.9000,117.80240900
1584475200000,5404.9500,5567.8800,5329.2700,5353.0000,117.85659000
1584489600000,5325.0000,5436.7200,5291.9800,5409.3800,82.87923300
1584504000000,5409.9000,5447.6900,5126.4300,5151.5500,59.87527800
1584518400000,5157.4900,5252.9800,5023.0800,5162.6500,103.25653400
1584532800000,5160.0000,5415.0400,5012.8400,5345.1700,284.38631200
1584547200000,5334.9900,5366.2900,5154.8500,5343.3700,269.78220000
1584561600000,5345.4600,5428.5300,5282.1000,5410.8800,124.62642700
1584576000000,5415.4500,5473.7000,5272.1900,5304.9900,149.20790700
1584590400000,5304.9900,5454.5600,5297.1500,5431.5700,94.06705800
1584604800000,5432.6000,5684.3300,5405.1700,5642.2300,129.96311200
1584619200000,5655.0000,5960.3200,5631.8800,5919.0000,256.60900800
1584633600000,5927.1300,6390.0000,5834.9000,6236.7400,525.81186000
1584648000000,6255.8900,6428.4500,6158.9800,6189.4000,233.16059200
1584662400000,6182.4100,6282.3400,6073.9700,6163.0300,131.59785900
1584676800000,6153.6300,6359.9700,6128.1700,6327.2400,108.10633200
1584691200000,6324.0200,6938.1300,6319.0200,6683.3400,349.67623200
1584705600000,6683.4000,6712.5800,6437.7000,6615.2400,228.84046500
1584720000000,6632.4600,6677.3900,6169.3300,6200.5600,284.29886200
1584734400000,6192.0500,6363.3000,5689.5500,6206.4300,377.48705300
1584748800000,6209.6200,6374.5000,6063.0900,6268.8600,142.46916600
1584763200000,6268.8600,6314.1000,6041.3600,6159.4200,67.08225800
1584777600000,6152.0000,6161.7500,5877.7700,6107.0900,80.71291600
1584792000000,6111.6500,6257.2800,6101.7500,6225.5800,62.74196000
1584806400000,6227.3600,6261.3000,6030.0000,6230.3100,115.59636500
1584820800000,6231.9200,6467.8900,6092.0000,6192.7400,212.55664500
1584835200000,6183.5900,6376.0000,6120.9500,6358.1000,121.40289000
1584849600000,6359.4200,6416.5400,6280.5200,6308.0000,59.89191700
1584864000000,6302.1600,6324.2400,6149.7100,6164.8900,65.69049900
1584878400000,6154.4500,6154.4500,5929.8900,6089.9700,152.83802600
1584892800000,6079.0000,6150.0000,5866.2600,5918.0000,161.11452000
1584907200000,5918.0000,6144.0000,5753.0000,5823.9900,211.24860900
1584921600000,5815.4600,6000.0000,5689.4000,5976.9200,152.30218200
1584936000000,5964.2100,5998.8500,5860.6600,5872.7600,30.32165700
1584950400000,5882.9500,5925.0300,5751.8500,5842.4200,36.51779800
1584964800000,5862.8300,6632.6000,5860.5800,6234.2400,390.06590400
1584979200000,6240.9000,6400.0000,6240.1200,6278.0900,163.97373700
1584993600000,6278.0900,6529.9600,6273.7300,6502.0100,231.29915700
1585008000000,6500.5300,6702.2500,6496.0000,6547.8000,259.87100100
1585022400000,6547.7700,6646.7200,6407.6900,6595.7500,112.98821000
1585036800000,6595.7500,6867.7300,6593.7700,6765.6000,148.08994600
1585051200000,6765.6000,6791.7700,6482.3600,6615.0000,213.64570000
1585065600000,6615.0000,6750.0000,6541.7700,6717.6500,138.75266000
1585080000000,6717.6500,6817.4700,6638.8200,6768.8400,139.07310100
1585094400000,6764.0000,6764.0000,6542.1800,6574.6500,167.44816500
1585108800000,6569.2900,6738.7900,6545.4700,6691.2700,65.63053100
1585123200000,6690.0000,6987.0000,6475.0000,6533.6900,261.55328500
1585137600000,6523.5200,6823.5500,6520.5700,6639.2500,149.51967300
1585152000000,6635.8800,6720.3100,6587.2300,6632.0000,119.30232100
1585166400000,6638.6000,6725.0000,6566.9200,6701.1000,143.62186600
1585180800000,6707.4000,6801.3300,6669.0000,6748.0000,102.88758400
1585195200000,6742.1200,6780.0000,6572.0000,6598.7700,127.67597100
1585209600000,6606.9400,6684.0000,6578.9100,6627.5200,56.49832100
1585224000000,6623.4200,6712.2000,6517.0000,6639.3200,121.42118500
1585238400000,6632.1700,6700.6600,6610.9400,6685.7500,77.73143400
1585252800000,6678.7600,6788.7500,6672.8600,6760.8500,214.63202100
1585267200000,6765.0000,6871.9000,6765.0000,6816.3900,126.18107100
1585281600000,6818.8400,6846.1500,6626.0300,6725.5200,136.67983500
1585296000000,6720.8700,6721.7100,6612.6000,6635.0000,51.88824200
1585310400000,6635.0000,6677.3500,6599.9900,6630.2200,103.33738200
1585324800000,6630.0000,6696.0600,6605.0000,6664.3300,89.82620400
1585339200000,6668.8100,6706.6700,6262.6000,6370.2800,229.24353900
1585353600000,6369.7100,6370.2800,6050.0100,6121.3900,214.59017500
1585368000000,6120.7200,6203.1500,6098.2900,6193.2500,60.90742200
1585382400000,6193.2500,6323.7000,6179.1700,6242.7800,65.50820300
1585396800000,6245.2000,6283.4500,6179.8500,6227.3800,68.92597000
1585411200000,6225.0200,6263.4200,6021.8500,6226.0500,191.86362200
1585425600000,6222.6700,6305.0000,6180.8900,6250.2000,63.78284100
1585425600000,6222.6700,6305.0000,6180.8900,6250.2000,63.78284100
1585440000000,6260.0800,6278.0000,6193.0000,6215.5900,47.24601500
1585454400000,6208.4700,6217.6700,6115.0000,6149.5500,33.84140300
1585468800000,6153.9800,6243.1800,6087.0000,6145.2000,62.29566100
1585483200000,6140.2500,6158.1800,6069.4700,6131.4700,54.69946300
1585497600000,6127.7500,6169.7900,5880.0500,5914.1600,256.97932600
1585512000000,5911.8300,5969.6000,5870.8400,5875.0000,173.61490600
1585526400000,5875.0000,6023.5000,5859.1100,6010.0000,146.34128800
1585540800000,6010.0000,6350.0000,5999.7200,6259.8600,186.08370300
1585555200000,6259.8600,6426.0000,6250.0000,6381.9500,85.97717800
1585569600000,6380.9300,6459.1100,6275.7600,6350.6700,133.91669900
1585584000000,6358.9800,6413.8200,6320.0600,6371.2300,79.28308100
1585598400000,6376.5600,6628.5000,6375.7300,6404.4800,297.97536700
1585612800000,6400.9700,6526.6400,6400.5800,6466.0100,82.12535600
1585627200000,6442.6400,6475.4500,6381.7700,6445.0700,56.62041900
1585641600000,6447.9200,6511.3300,6350.0400,6406.1600,54.61163300
1585656000000,6403.0700,6511.6600,6337.0700,6461.3900,113.81237100
1585670400000,6467.8200,6500.0000,6415.1200,6481.0700,88.04869700
1585684800000,6475.5100,6511.6100,6412.8100,6424.0600,64.88343700
1585699200000,6424.0600,6438.1500,6264.9900,6383.5300,148.84581700
1585713600000,6385.1100,6385.1100,6280.9300,6339.0200,39.08754200
1585728000000,6335.6300,6345.9300,6271.5800,6292.9300,24.76512400
1585742400000,6309.6700,6349.0500,6170.2000,6241.7200,98.39620400
1585756800000,6241.1400,6241.1400,6161.0200,6219.4700,65.68798500
1585771200000,6210.1500,6740.0000,6205.1800,6665.1100,464.15657200
1585785600000,6675.3700,6750.0000,6579.5500,6617.5800,183.67790800
1585800000000,6624.1400,6690.6500,6581.5500,6665.5500,54.99599200
1585814400000,6678.5300,6730.0000,6620.5100,6705.1100,54.43309200
1585828800000,6709.3400,6845.7800,6634.1200,6818.7300,177.87032300
1585843200000,6822.1500,7239.8200,6734.0400,6804.3800,496.48796200
1585857600000,6804.3800,6871.1100,6656.8800,6803.7700,155.66137900
1585872000000,6802.7700,6829.5500,6728.7700,6784.2200,75.78680800
1585886400000,6790.2400,6960.4400,6756.8100,6940.6900,71.77805400
1585900800000,6947.6700,7044.4700,6869.9300,7012.1600,110.29024100
1585915200000,7002.7700,7018.3800,6678.6600,6725.2900,172.82688000
1585929600000,6725.2900,6798.8500,6612.3300,6776.8400,125.99744500
1585944000000,6779.3700,6829.5000,6680.0500,6739.2900,91.30423500
1585958400000,6733.4700,6812.5500,6673.6600,6704.1800,84.08610300
1585972800000,6700.2700,6768.8400,6692.1000,6743.0700,20.14121800
